,Data,Open,High,Low,Close,Volume,Ajustado,Retornos,Retornos Ajustados
408,2002-08-28,10383,10436,10231,10380,0,10380,-3,-3
409,2002-08-29,10351,10519,10175,10455,0,10455,104,104
410,2002-08-30,10465,10604,10382,10382,0,10382,-83,-83
411,2002-09-02,10383,10477,10312,10378,0,10378,-5,-5
412,2002-09-03,10365,10372,10065,10136,0,10136,-229,-229
413,2002-09-04,10167,10174,9921,9997,0,9997,-170,-170
414,2002-09-05,9993,9993,9709,9723,0,9723,-270,-270
415,2002-09-06,9739,9882,9643,9717,0,9717,-22,-22
416,2002-09-09,9725,9955,9716,9954,0,9954,229,229
417,2002-09-10,9962,10052,9841,9960,0,9960,-2,-2
418,2002-09-11,9967,10248,9967,10182,0,10182,215,215
419,2002-09-12,10182,10188,10032,10173,0,10173,-9,-9
420,2002-09-13,10156,10219,10086,10181,0,10181,25,25
421,2002-09-16,10171,10172,9822,9831,0,9831,-340,-340
422,2002-09-17,9855,9943,9613,9650,0,9650,-205,-205
423,2002-09-18,9626,9638,9399,9505,0,9505,-121,-121
424,2002-09-19,9512,9626,9353,9372,0,9372,-140,-140
425,2002-09-20,9375,9638,9375,9585,0,9585,210,210
426,2002-09-23,9575,9575,9137,9264,0,9264,-311,-311
427,2002-09-24,9245,9341,9069,9148,0,9148,-97,-97
428,2002-09-25,9207,9357,9207,9228,0,9228,21,21
429,2002-09-26,9251,9386,9170,9199,0,9199,-52,-52
430,2002-09-27,9200,9202,8703,8716,0,8716,-484,-484
431,2002-09-30,8718,8720,8352,8623,0,8623,-95,-95
432,2002-10-01,8642,9021,8637,8998,0,8998,356,356
433,2002-10-02,9011,9132,8811,8820,0,8820,-191,-191
434,2002-10-03,8852,9170,8807,9140,0,9140,288,288
435,2002-10-04,9151,9319,9092,9260,0,9260,109,109
436,2002-10-07,9268,9288,8841,8863,0,8863,-405,-405
437,2002-10-08,8870,8909,8691,8847,0,8847,-23,-23
438,2002-10-09,8838,9291,8604,8715,0,8715,-123,-123
439,2002-10-10,8708,8932,8707,8866,0,8866,158,158
440,2002-10-11,8864,9042,8832,8855,0,8855,-9,-9
441,2002-10-14,8853,8853,8430,8451,0,8451,-402,-402
442,2002-10-15,8452,8622,8446,8507,0,8507,55,55
443,2002-10-16,8510,8513,8225,8371,0,8371,-139,-139
444,2002-10-17,8397,8920,8397,8902,0,8902,505,505
445,2002-10-18,8902,9081,8873,9022,0,9022,120,120
446,2002-10-21,9022,9161,8979,9128,0,9128,106,106
447,2002-10-22,9099,9331,8982,9331,0,9331,232,232
448,2002-10-23,9342,9840,9263,9840,0,9840,498,498
449,2002-10-24,9832,10107,9763,9799,0,9799,-33,-33
450,2002-10-25,9807,10598,9698,10015,0,10015,208,208
451,2002-10-28,10022,10092,9573,9574,0,9574,-448,-448
452,2002-10-29,9570,9656,9439,9601,0,9601,31,31
453,2002-10-30,9602,10097,9602,10069,0,10069,467,467
454,2002-10-31,10099,10241,9733,10168,0,10168,69,69
455,2002-11-01,10172,10266,10043,10140,0,10140,-32,-32
456,2002-11-04,10147,10378,9913,9913,0,9913,-234,-234
457,2002-11-05,9904,10034,9825,9861,0,9861,-43,-43
458,2002-11-06,9857,9861,9583,9703,0,9703,-154,-154
459,2002-11-07,9734,9893,9618,9799,0,9799,65,65
460,2002-11-08,9859,10030,9857,9860,0,9860,1,1
461,2002-11-11,9873,9977,9868,9886,0,9886,13,13
462,2002-11-12,9864,9871,9647,9721,0,9721,-143,-143
463,2002-11-13,9721,9813,9569,9764,0,9764,43,43
464,2002-11-14,9762,9904,9738,9884,0,9884,122,122
465,2002-11-18,9910,10100,9910,9971,0,9971,61,61
466,2002-11-19,9971,10052,9839,9971,0,9971,0,0
467,2002-11-20,9983,10112,9901,10088,0,10088,105,105
468,2002-11-21,10105,10318,10086,10289,0,10289,184,184
469,2002-11-22,10288,10433,10124,10404,0,10404,116,116
470,2002-11-25,10407,10447,10234,10246,0,10246,-161,-161
471,2002-11-26,10243,10283,10084,10132,0,10132,-111,-111
472,2002-11-27,10142,10286,10123,10226,0,10226,84,84
473,2002-11-28,10222,10292,10187,10239,0,10239,17,17
474,2002-11-29,10250,10519,10250,10509,0,10509,259,259
475,2002-12-02,10517,10735,10517,10674,0,10674,157,157
476,2002-12-03,10672,10674,10576,10663,0,10663,-9,-9
477,2002-12-04,10664,10681,10505,10640,0,10640,-24,-24
478,2002-12-05,10645,10651,10346,10413,0,10413,-232,-232
479,2002-12-06,10414,10575,10412,10569,0,10569,155,155
480,2002-12-09,10562,10562,10339,10339,0,10339,-223,-223
481,2002-12-10,10345,10497,10307,10331,0,10331,-14,-14
482,2002-12-11,10340,10652,10340,10614,0,10614,274,274
483,2002-12-12,10617,10743,10569,10587,0,10587,-30,-30
484,2002-12-13,10598,10648,10494,10564,0,10564,-34,-34
485,2002-12-16,10620,10798,10611,10771,0,10771,151,151
486,2002-12-17,10778,10948,10526,10833,0,10833,55,55
487,2002-12-18,10833,11007,10723,10985,0,10985,152,152
488,2002-12-19,10987,11222,10984,11208,0,11208,221,221
489,2002-12-20,11275,11606,11262,11490,0,11490,215,215
490,2002-12-23,11493,11648,11384,11470,0,11470,-23,-23
491,2002-12-26,11475,11475,11301,11318,0,11318,-157,-157
492,2002-12-27,11326,11326,11207,11234,0,11234,-92,-92
493,2002-12-30,11235,11325,11212,11268,0,11268,33,33
494,2003-01-02,11291,11603,11291,11603,0,11603,312,312
495,2003-01-03,11632,11798,11600,11600,0,11600,-32,-32
496,2003-01-06,11636,12032,11633,12020,0,12020,384,384
497,2003-01-07,12010,12018,11842,11876,0,11876,-134,-134
498,2003-01-08,11875,11928,11757,11786,0,11786,-89,-89
499,2003-01-09,11814,11964,11780,11912,0,11912,98,98
500,2003-01-10,11925,12243,11925,12243,0,12243,318,318
501,2003-01-13,12243,12350,12095,12110,0,12110,-133,-133
502,2003-01-14,12131,12175,12052,12175,0,12175,44,44
503,2003-01-15,12151,12151,11899,11971,0,11971,-180,-180
504,2003-01-16,11973,12193,11921,11952,0,11952,-21,-21
505,2003-01-17,11952,11952,11555,11676,0,11676,-276,-276
506,2003-01-20,11675,11742,11545,11648,0,11648,-27,-27
507,2003-01-21,11610,11662,11434,11435,0,11435,-175,-175
508,2003-01-22,11428,11428,11132,11142,0,11142,-286,-286
509,2003-01-23,11148,11336,11027,11162,0,11162,14,14
510,2003-01-24,11157,11158,10753,10784,0,10784,-373,-373
511,2003-01-27,10768,10768,10462,10530,0,10530,-238,-238
512,2003-01-28,10534,10650,10495,10517,0,10517,-17,-17
513,2003-01-29,10514,10863,10457,10863,0,10863,349,349
514,2003-01-30,10873,11001,10705,10751,0,10751,-122,-122
515,2003-01-31,10761,11004,10741,10941,0,10941,180,180
516,2003-02-03,10943,11067,10852,10910,0,10910,-33,-33
517,2003-02-04,10879,10879,10534,10577,0,10577,-302,-302
518,2003-02-05,10581,10761,10497,10592,0,10592,11,11
519,2003-02-06,10587,10589,10360,10566,0,10566,-21,-21
520,2003-02-07,10567,10692,10355,10381,0,10381,-186,-186
521,2003-02-10,10388,10527,10310,10480,0,10480,92,92
522,2003-02-11,10491,10650,10475,10509,0,10509,18,18
523,2003-02-12,10512,10587,10445,10510,0,10510,-2,-2
524,2003-02-13,10509,10509,10091,10108,0,10108,-401,-401
525,2003-02-14,10103,10163,9968,10081,0,10081,-22,-22
526,2003-02-17,10089,10229,10089,10189,0,10189,100,100
527,2003-02-18,10192,10466,10166,10450,0,10450,258,258
528,2003-02-19,10434,10434,10206,10252,0,10252,-182,-182
529,2003-02-20,10259,10268,10118,10217,0,10217,-42,-42
530,2003-02-21,10222,10340,10144,10331,0,10331,109,109
531,2003-02-24,10334,10454,10251,10254,0,10254,-80,-80
532,2003-02-25,10231,10231,10022,10192,0,10192,-39,-39
533,2003-02-26,10192,10271,9977,9995,0,9995,-197,-197
534,2003-02-27,10006,10146,9998,10126,0,10126,120,120
535,2003-02-28,10153,10281,10152,10281,0,10281,128,128
536,2003-03-05,10263,10318,10104,10306,0,10306,43,43
537,2003-03-06,10311,10626,10311,10615,0,10615,304,304
538,2003-03-07,10608,10800,10438,10724,0,10724,116,116
539,2003-03-10,10695,10695,10294,10309,0,10309,-386,-386
540,2003-03-11,10314,10408,10199,10340,0,10340,26,26
541,2003-03-12,10343,10579,10290,10577,0,10577,234,234
542,2003-03-13,10606,10840,10591,10783,0,10783,177,177
543,2003-03-14,10792,10924,10755,10817,0,10817,25,25
544,2003-03-17,10783,10940,10609,10875,0,10875,92,92
545,2003-03-18,10891,11192,10891,11151,0,11151,260,260
546,2003-03-19,11143,11143,10944,11006,0,11006,-137,-137
547,2003-03-20,10993,11174,10858,11159,0,11159,166,166
548,2003-03-21,11176,11413,11176,11377,0,11377,201,201
549,2003-03-24,11362,11362,11024,11053,0,11053,-309,-309
550,2003-03-25,11047,11243,11035,11232,0,11232,185,185
551,2003-03-26,11248,11296,11186,11206,0,11206,-42,-42
552,2003-03-27,11204,11262,11036,11233,0,11233,29,29
553,2003-03-28,11273,11421,11221,11396,0,11396,123,123
554,2003-03-31,11387,11387,11215,11274,0,11274,-113,-113
555,2003-04-01,11283,11617,11283,11592,0,11592,309,309
556,2003-04-02,11615,11998,11602,11872,0,11872,257,257
557,2003-04-03,11877,12132,11876,12006,0,12006,129,129
558,2003-04-04,12014,12135,11924,12066,0,12066,52,52
559,2003-04-07,12154,12436,12120,12136,0,12136,-18,-18
560,2003-04-08,12124,12136,11732,11779,0,11779,-345,-345
561,2003-04-09,11784,11904,11754,11759,0,11759,-25,-25
562,2003-04-10,11784,11819,11578,11591,0,11591,-193,-193
563,2003-04-11,11614,11753,11608,11719,0,11719,105,105
564,2003-04-14,11726,11889,11719,11874,0,11874,148,148
565,2003-04-15,11865,12111,11828,12106,0,12106,241,241
566,2003-04-16,12120,12245,12012,12043,0,12043,-77,-77
567,2003-04-17,12052,12432,12052,12395,0,12395,343,343
568,2003-04-22,12393,12502,12245,12452,0,12452,59,59
569,2003-04-23,12455,12455,12315,12394,0,12394,-61,-61
570,2003-04-24,12370,12383,12100,12120,0,12120,-250,-250
571,2003-04-25,12124,12185,12059,12126,0,12126,2,2
572,2003-04-28,12128,12480,12009,12462,0,12462,334,334
573,2003-04-29,12470,12820,12470,12678,0,12678,208,208
574,2003-04-30,12713,12746,12557,12557,0,12557,-156,-156
575,2003-05-02,12565,12866,12542,12810,0,12810,245,245
576,2003-05-05,12829,12870,12717,12833,0,12833,4,4
577,2003-05-06,12829,12846,12608,12644,0,12644,-185,-185
578,2003-05-07,12669,12981,12664,12956,0,12956,287,287
579,2003-05-08,12969,13028,12864,12921,0,12921,-48,-48
580,2003-05-09,12950,13247,12950,13214,0,13214,264,264
581,2003-05-12,13206,13345,13096,13320,0,13320,114,114
582,2003-05-13,13322,13565,13316,13421,0,13421,99,99
583,2003-05-14,13428,13483,13336,13459,0,13459,31,31
584,2003-05-15,13465,13465,13092,13130,0,13130,-335,-335
585,2003-05-16,13143,13225,12877,13225,0,13225,82,82
586,2003-05-19,13179,13182,12732,12746,0,12746,-433,-433
587,2003-05-20,12753,12753,12576,12745,0,12745,-8,-8
588,2003-05-21,12749,13077,12711,13034,0,13034,285,285
589,2003-05-22,13031,13173,12971,13101,0,13101,70,70
590,2003-05-23,13101,13246,13029,13143,0,13143,42,42
591,2003-05-26,13149,13239,12852,12852,0,12852,-297,-297
592,2003-05-27,12861,13321,12859,13246,0,13246,385,385
593,2003-05-28,13257,13427,13257,13294,0,13294,37,37
594,2003-05-29,13303,13507,13301,13405,0,13405,102,102
595,2003-05-30,13413,13541,13312,13422,0,13422,9,9
596,2003-06-02,13441,13505,13212,13229,0,13229,-212,-212
597,2003-06-03,13231,13350,13106,13350,0,13350,119,119
598,2003-06-04,13386,13760,13374,13718,0,13718,332,332
599,2003-06-05,13690,13908,13588,13780,0,13780,90,90
600,2003-06-06,13794,14071,13794,13923,0,13923,129,129
601,2003-06-09,13926,13979,13810,13846,0,13846,-80,-80
602,2003-06-10,13869,14072,13808,13894,0,13894,25,25
603,2003-06-11,13898,13930,13721,13877,0,13877,-21,-21
604,2003-06-12,13901,14007,13738,13983,0,13983,82,82
605,2003-06-13,13980,14047,13677,13734,0,13734,-246,-246
606,2003-06-16,13737,13963,13697,13833,0,13833,96,96
607,2003-06-17,13843,13973,13732,13777,0,13777,-66,-66
608,2003-06-18,13790,13890,13372,13511,0,13511,-279,-279
609,2003-06-20,13514,13514,13105,13131,0,13131,-383,-383
610,2003-06-23,13132,13273,12895,12991,0,12991,-141,-141
611,2003-06-24,12993,13204,12993,13108,0,13108,115,115
612,2003-06-25,13110,13286,13015,13026,0,13026,-84,-84
613,2003-06-26,13031,13237,13030,13112,0,13112,81,81
614,2003-06-27,13112,13193,12976,13024,0,13024,-88,-88
615,2003-06-30,13027,13066,12930,12973,0,12973,-54,-54
616,2003-07-01,12967,13291,12893,13291,0,13291,324,324
617,2003-07-02,13292,13376,13240,13310,0,13310,18,18
618,2003-07-03,13308,13309,13134,13134,0,13134,-174,-174
619,2003-07-04,13135,13292,13067,13281,0,13281,146,146
620,2003-07-07,13274,13444,13273,13402,0,13402,128,128
621,2003-07-08,13401,13619,13339,13619,0,13619,218,218
622,2003-07-10,13622,13622,13407,13501,0,13501,-121,-121
623,2003-07-11,13498,13522,13287,13321,0,13321,-177,-177
624,2003-07-14,13322,13635,13322,13588,0,13588,266,266
625,2003-07-15,13593,13736,13568,13614,0,13614,21,21
626,2003-07-16,13613,13633,13435,13487,0,13487,-126,-126
627,2003-07-17,13487,13636,13360,13622,0,13622,135,135
628,2003-07-18,13622,13809,13622,13794,0,13794,172,172
629,2003-07-21,13794,13859,13676,13676,0,13676,-118,-118
630,2003-07-22,13676,13867,13671,13835,0,13835,159,159
631,2003-07-23,13852,13942,13755,13799,0,13799,-53,-53
632,2003-07-24,13799,13947,13755,13761,0,13761,-38,-38
633,2003-07-25,13761,13868,13661,13750,0,13750,-11,-11
634,2003-07-28,13752,13783,13605,13643,0,13643,-109,-109
635,2003-07-29,13652,13704,13577,13623,0,13623,-29,-29
636,2003-07-30,13623,13698,13453,13475,0,13475,-148,-148
637,2003-07-31,13475,13615,13475,13572,0,13572,97,97
638,2003-08-01,13579,13579,13130,13130,0,13130,-449,-449
639,2003-08-04,13128,13128,12757,12939,0,12939,-189,-189
640,2003-08-05,12940,13112,12940,13059,0,13059,119,119
641,2003-08-06,13060,13188,12839,12888,0,12888,-172,-172
642,2003-08-07,12892,13350,12892,13328,0,13328,436,436
643,2003-08-08,13333,13513,13333,13500,0,13500,167,167
644,2003-08-11,13500,13582,13442,13560,0,13560,60,60
645,2003-08-12,13559,13766,13553,13602,0,13602,43,43
646,2003-08-13,13597,13858,13542,13682,0,13682,85,85
647,2003-08-14,13683,13849,13529,13812,0,13812,129,129
648,2003-08-15,13810,13952,13744,13890,0,13890,80,80
649,2003-08-18,13900,14147,13900,14146,0,14146,246,246
650,2003-08-19,14147,14236,14091,14158,0,14158,11,11
651,2003-08-20,14158,14506,14058,14467,0,14467,309,309
652,2003-08-21,14470,14687,14398,14670,0,14670,200,200
653,2003-08-22,14670,14765,14589,14613,0,14613,-57,-57
654,2003-08-25,14613,14714,14426,14473,0,14473,-140,-140
655,2003-08-26,14475,14948,14425,14878,0,14878,403,403
656,2003-08-27,14876,15143,14876,15143,0,15143,267,267
657,2003-08-28,15151,15252,14929,15065,0,15065,-86,-86
658,2003-08-29,15065,15197,14857,15174,0,15174,109,109
659,2003-09-01,15174,15374,15075,15352,0,15352,178,178
660,2003-09-02,15352,15475,15321,15454,0,15454,102,102
661,2003-09-03,15455,15690,15455,15634,0,15634,179,179
662,2003-09-04,15635,15884,15564,15705,0,15705,70,70
663,2003-09-05,15707,15951,15610,15900,0,15900,193,193
664,2003-09-08,15904,16239,15895,16050,0,16050,146,146
665,2003-09-09,16051,16062,15699,15718,0,15718,-333,-333
666,2003-09-10,15716,15997,15492,15983,0,15983,267,267
667,2003-09-11,15985,16454,15985,16292,0,16292,307,307
668,2003-09-12,16283,16508,16058,16421,0,16421,138,138
669,2003-09-15,16423,16601,16277,16342,0,16342,-81,-81
670,2003-09-16,16354,16496,16258,16270,0,16270,-84,-84
671,2003-09-17,16280,16492,16225,16492,0,16492,212,212
672,2003-09-18,16492,16911,16424,16889,0,16889,397,397
673,2003-09-19,16890,17104,16822,16851,0,16851,-39,-39
674,2003-09-22,16850,16850,16450,16486,0,16486,-364,-364
675,2003-09-23,16488,16542,16226,16444,0,16444,-44,-44
676,2003-09-24,16446,16636,16053,16058,0,16058,-388,-388
677,2003-09-25,16058,16203,15775,15806,0,15806,-252,-252
678,2003-09-26,15807,16113,15773,15811,0,15811,4,4
679,2003-09-29,15810,16115,15768,16109,0,16109,299,299
680,2003-09-30,16109,16287,16010,16011,0,16011,-98,-98
681,2003-10-01,16010,16609,16010,16579,0,16579,569,569
682,2003-10-02,16582,17070,16582,16894,0,16894,312,312
683,2003-10-03,16898,17290,16898,17089,0,17089,191,191
684,2003-10-06,17090,17346,17026,17273,0,17273,183,183
685,2003-10-07,17278,17537,17134,17470,0,17470,192,192
686,2003-10-08,17474,17952,17474,17805,0,17805,331,331
687,2003-10-09,17805,18060,17553,17708,0,17708,-97,-97
688,2003-10-10,17699,17834,17496,17676,0,17676,-23,-23
689,2003-10-13,17676,18075,17676,18062,0,18062,386,386
690,2003-10-14,18063,18246,18063,18178,0,18178,115,115
691,2003-10-15,18176,18313,17819,17942,0,17942,-234,-234
692,2003-10-16,17944,18075,17834,17955,0,17955,11,11
693,2003-10-17,17923,17946,17679,17791,0,17791,-132,-132
694,2003-10-20,17791,18399,17770,18370,0,18370,579,579
695,2003-10-21,18370,18660,18370,18449,0,18449,79,79
696,2003-10-22,18449,18449,18221,18235,0,18235,-214,-214
697,2003-10-23,18235,18235,17592,17690,0,17690,-545,-545
698,2003-10-24,17687,17835,17340,17814,0,17814,127,127
699,2003-10-27,17820,17964,17664,17750,0,17750,-70,-70
700,2003-10-28,17750,18228,17691,18228,0,18228,478,478
701,2003-10-29,18228,18454,17945,17945,0,17945,-283,-283
702,2003-10-30,17945,18193,17731,18094,0,18094,149,149
703,2003-10-31,18095,18218,17912,17982,0,17982,-113,-113
704,2003-11-03,17983,18517,17983,18517,0,18517,534,534
705,2003-11-04,18519,18714,18456,18541,0,18541,22,22
706,2003-11-05,18545,18563,18267,18307,0,18307,-238,-238
707,2003-11-06,18307,18680,18307,18613,0,18613,306,306
708,2003-11-07,18614,18907,18614,18672,0,18672,58,58
709,2003-11-10,18672,18725,18435,18572,0,18572,-100,-100
710,2003-11-11,18572,18572,18261,18409,0,18409,-163,-163
711,2003-11-12,18409,18812,18352,18794,0,18794,385,385
712,2003-11-13,18795,19115,18677,18755,0,18755,-40,-40
713,2003-11-14,18763,19052,18712,18986,0,18986,223,223
714,2003-11-17,18985,18985,18648,18669,0,18669,-316,-316
715,2003-11-18,18669,19022,18669,18813,0,18813,144,144
716,2003-11-19,18819,18857,18610,18807,0,18807,-12,-12
717,2003-11-20,18815,19262,18815,19199,0,19199,384,384
718,2003-11-21,19197,19376,19144,19248,0,19248,51,51
719,2003-11-24,19258,19730,19258,19691,0,19691,433,433
720,2003-11-25,19694,19820,19615,19810,0,19810,116,116
721,2003-11-26,19810,20002,19667,19695,0,19695,-115,-115
722,2003-11-27,19695,19961,19616,19961,0,19961,266,266
723,2003-11-28,19962,20188,19848,20184,0,20184,222,222
724,2003-12-01,20184,20522,20184,20521,0,20521,337,337
725,2003-12-02,20523,20630,20354,20458,0,20458,-65,-65
726,2003-12-03,20462,20586,20322,20540,0,20540,78,78
727,2003-12-04,20540,20570,20323,20414,0,20414,-126,-126
728,2003-12-05,20418,20922,20418,20880,0,20880,462,462
729,2003-12-08,20882,20937,20673,20889,0,20889,7,7
730,2003-12-09,20889,21363,20889,21260,0,21260,371,371
731,2003-12-10,21258,21394,20930,20973,0,20973,-285,-285
732,2003-12-11,20971,21459,20971,21296,0,21296,325,325
733,2003-12-12,21296,21514,20873,20974,0,20974,-322,-322
734,2003-12-15,20974,21381,20709,20710,0,20710,-264,-264
735,2003-12-16,20710,20842,20544,20760,0,20760,50,50
736,2003-12-17,20763,21318,20763,21199,0,21199,436,436
737,2003-12-18,21199,21502,21195,21489,0,21489,290,290
738,2003-12-19,21489,21671,21381,21386,0,21386,-103,-103
739,2003-12-22,21386,21630,21344,21630,0,21630,244,244
740,2003-12-23,21631,21914,21631,21688,0,21688,57,57
741,2003-12-26,21688,21829,21688,21807,0,21807,119,119
742,2003-12-29,21815,22046,21815,22045,0,22045,230,230
743,2003-12-30,22051,22310,22051,22236,0,22236,185,185
744,2004-01-02,22233,22450,22208,22445,0,22445,212,212
745,2004-01-05,22445,23532,22445,23532,0,23532,1087,1087
746,2004-01-06,23532,23976,23180,23576,0,23576,44,44
747,2004-01-07,23576,23899,23320,23320,0,23320,-256,-256
748,2004-01-08,23334,23718,23122,23717,0,23717,383,383
749,2004-01-09,23722,24088,23710,23917,0,23917,195,195
750,2004-01-12,23896,24323,23892,24237,0,24237,341,341
751,2004-01-13,24237,24518,23867,23940,0,23940,-297,-297
752,2004-01-14,23947,24010,22878,23399,0,23399,-548,-548
753,2004-01-15,23400,23400,22962,22962,0,22962,-438,-438
754,2004-01-16,22964,23243,22687,23155,0,23155,191,191
755,2004-01-19,23162,23493,23090,23385,0,23385,223,223
756,2004-01-20,23382,23724,23382,23679,0,23679,297,297
757,2004-01-21,23680,23680,23213,23302,0,23302,-378,-378
758,2004-01-22,23299,23299,22682,22969,0,22969,-330,-330
759,2004-01-23,22969,23515,22740,23471,0,23471,502,502
760,2004-01-26,23471,24350,23471,24350,0,24350,879,879
761,2004-01-27,24355,24473,23908,24226,0,24226,-129,-129
762,2004-01-28,24226,24460,23787,23852,0,23852,-374,-374
763,2004-01-29,23849,23859,22300,22386,0,22386,-1463,-1463
764,2004-01-30,22384,22615,21649,21851,0,21851,-533,-533
765,2004-02-02,21842,21867,21336,21787,0,21787,-55,-55
766,2004-02-03,21794,22287,21794,22281,0,22281,487,487
767,2004-02-04,22289,22718,21555,21685,0,21685,-604,-604
768,2004-02-05,21685,21909,21077,21092,0,21092,-593,-593
769,2004-02-06,21092,21969,20598,21969,0,21969,877,877
770,2004-02-09,21970,22493,21853,21962,0,21962,-8,-8
771,2004-02-10,21936,22216,21694,22171,0,22171,235,235
772,2004-02-11,22173,23241,22057,23197,0,23197,1024,1024
773,2004-02-12,23197,23374,22929,23063,0,23063,-134,-134
774,2004-02-13,23067,23230,22188,22530,0,22530,-537,-537
775,2004-02-16,22530,22530,21901,22189,0,22189,-341,-341
776,2004-02-17,22195,22520,22017,22426,0,22426,231,231
777,2004-02-18,22430,22668,21899,22000,0,22000,-430,-430
778,2004-02-19,21998,21998,20877,20951,0,20951,-1047,-1047
779,2004-02-20,20949,21342,20092,21337,0,21337,388,388
780,2004-02-25,21341,21732,21341,21609,0,21609,268,268
781,2004-02-26,21608,21608,21180,21450,0,21450,-158,-158
782,2004-02-27,21455,21755,21448,21755,0,21755,300,300
783,2004-03-01,21761,22528,21761,22499,0,22499,738,738
784,2004-03-02,22496,22714,21942,22442,0,22442,-54,-54
785,2004-03-03,22442,22801,22191,22550,0,22550,108,108
786,2004-03-04,22542,22753,22256,22393,0,22393,-149,-149
787,2004-03-05,22397,22937,22349,22873,0,22873,476,476
788,2004-03-08,22874,23373,22874,22993,0,22993,119,119
789,2004-03-09,22993,23094,22503,22674,0,22674,-319,-319
790,2004-03-10,22674,22674,21670,21670,0,21670,-1004,-1004
791,2004-03-11,21673,21750,20756,20763,0,20763,-910,-910
792,2004-03-12,20770,21800,20770,21776,0,21776,1006,1006
793,2004-03-15,21776,21836,21162,21234,0,21234,-542,-542
794,2004-03-16,21234,21647,21234,21613,0,21613,379,379
795,2004-03-17,21620,22034,21620,21901,0,21901,281,281
796,2004-03-18,21901,22411,21679,22370,0,22370,469,469
797,2004-03-19,22370,22470,22217,22261,0,22261,-109,-109
798,2004-03-22,22248,22248,21569,21663,0,21663,-585,-585
799,2004-03-23,21663,21832,21205,21205,0,21205,-458,-458
800,2004-03-24,21202,21317,20834,20985,0,20985,-217,-217
801,2004-03-25,20985,21323,20857,21000,0,21000,15,15
802,2004-03-26,21001,21651,21001,21541,0,21541,540,540
803,2004-03-29,21544,21817,21435,21531,0,21531,-13,-13
804,2004-03-30,21531,22045,21531,22043,0,22043,512,512
805,2004-03-31,22042,22256,21873,22142,0,22142,100,100
806,2004-04-01,22142,22769,22142,22647,0,22647,505,505
807,2004-04-02,22650,23034,22629,22949,0,22949,299,299
808,2004-04-05,22949,23260,22773,23146,0,23146,197,197
809,2004-04-06,23146,23179,22859,23072,0,23072,-74,-74
810,2004-04-07,23061,23061,22443,22443,0,22443,-618,-618
811,2004-04-08,22451,22740,22307,22725,0,22725,274,274
812,2004-04-12,22725,22970,22496,22780,0,22780,55,55
813,2004-04-13,22777,22995,22555,22620,0,22620,-157,-157
814,2004-04-14,22618,22618,22165,22312,0,22312,-306,-306
815,2004-04-15,22312,22312,21483,21739,0,21739,-573,-573
816,2004-04-16,21727,21938,21592,21769,0,21769,42,42
817,2004-04-19,21773,21864,21417,21627,0,21627,-146,-146
818,2004-04-20,21627,21665,21068,21078,0,21078,-549,-549
819,2004-04-22,21078,21182,20732,21142,0,21142,64,64
